,stars,Alcohol,BikeParking,BusinessAcceptsCreditCards,BusinessParking,Caters,GoodForKids,HasTV,NoiseLevel,RestaurantsAttire,OutdoorSeating,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsPriceRange2,RestaurantsReservations,RestaurantsTableService,RestaurantsTakeOut,WiFi,romantic,intimate,classy,hipster,divey,touristy,trendy,upscale,casual
2079,4.413333333333333,2,2,2,2,2,2,2,1,1,2,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,2
2080,2.8627450980392157,1,0,2,2,2,2,0,1,1,2,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,2
2081,2.8823529411764706,0,0,1,0,2,2,0,1,1,2,2,2,1,2,2,2,2,0,0,0,0,0,0,0,0,0
2082,3.0,3,2,1,2,0,0,2,4,1,2,0,2,1,2,2,2,1,0,0,0,0,0,0,0,0,0
2083,3.4285714285714284,0,1,1,0,1,0,2,0,1,1,0,0,1,0,1,2,1,0,0,0,0,1,0,0,0,0
2084,4.0,0,2,1,2,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2085,3.913978494623656,3,0,2,2,2,2,2,1,1,0,2,0,0,0,1,2,1,0,0,0,0,0,0,0,0,2
2086,4.0,1,2,2,2,1,2,2,1,1,2,0,2,1,0,1,2,2,0,0,0,0,0,0,0,0,0
2087,3.832,3,2,2,2,0,0,2,2,1,2,0,2,1,0,2,2,1,0,0,0,0,0,0,0,0,2
2088,4.164835164835165,2,1,2,2,2,2,0,1,1,0,2,2,1,2,1,2,1,0,0,0,0,0,0,0,0,2
2089,3.4444444444444446,1,1,2,2,1,2,1,0,1,2,0,2,0,0,1,2,0,1,1,1,1,1,1,1,1,1
2090,4.196428571428571,1,2,1,2,0,2,0,1,1,2,0,2,1,0,1,2,1,0,0,0,0,0,0,2,0,0
2091,4.8,1,1,2,1,2,2,1,1,1,0,1,2,0,0,1,2,2,0,0,0,0,0,0,0,0,0
2092,4.0,0,1,1,1,1,2,1,0,1,1,1,0,4,0,1,2,0,1,1,1,1,1,1,1,1,1
2093,5.0,0,1,1,1,1,1,1,0,0,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1
2094,3.090909090909091,0,0,1,0,1,2,2,1,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2095,3.8115942028985508,3,2,1,2,0,0,0,2,1,0,0,2,1,0,2,2,1,0,0,0,2,0,0,0,0,0
2096,3.4583333333333335,1,0,2,2,2,2,0,1,1,0,0,2,0,0,1,2,2,0,0,0,0,0,0,0,0,2
2097,4.333333333333333,0,2,0,1,1,2,1,0,1,0,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0
2098,3.7,3,2,2,2,1,0,2,2,1,2,0,2,1,0,2,2,1,0,0,0,0,0,0,0,0,2
2099,4.285714285714286,3,2,2,2,2,2,2,1,1,0,0,2,1,2,2,2,1,0,0,2,0,0,0,0,0,0
2100,3.406779661016949,1,2,1,2,2,2,0,1,1,2,0,2,1,0,1,2,1,0,0,0,0,0,0,0,0,2
2101,2.9776119402985075,1,0,2,2,1,2,0,1,1,2,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,2
2102,4.123287671232877,1,2,2,2,2,2,2,1,1,2,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,2
2103,5.0,0,1,2,1,1,1,1,0,0,1,1,1,4,1,1,1,0,1,1,1,1,1,1,1,1,1
2104,3.3333333333333335,0,1,1,0,1,2,1,1,1,1,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0
2105,2.75,1,0,1,0,0,2,2,3,1,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0
2106,4.083333333333333,1,2,2,0,0,2,2,3,1,0,0,2,0,2,1,2,2,0,0,0,0,0,0,0,0,0
2107,2.08,3,1,2,2,0,2,0,1,1,0,0,2,1,0,1,2,2,0,0,0,0,0,0,0,0,2
2108,4.306569343065694,1,2,2,2,2,2,0,3,1,2,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,2
2109,2.75,1,2,2,0,2,2,0,1,1,2,2,2,1,0,1,2,1,0,0,0,0,0,0,0,0,2
2110,3.865168539325843,1,2,2,2,2,2,0,3,1,2,2,2,0,0,1,2,1,0,0,0,0,0,0,0,0,2
2111,3.2857142857142856,1,2,2,0,2,2,0,3,1,2,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0
2112,4.139784946236559,1,2,2,2,2,2,2,3,1,2,2,2,0,0,1,2,1,0,0,0,0,0,0,0,0,2
2113,4.0625,1,2,1,2,2,2,2,1,1,2,0,2,1,2,1,2,1,0,0,0,0,0,0,0,0,2
2114,3.697674418604651,3,2,2,2,0,2,2,2,1,2,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,2
2115,2.7941176470588234,1,2,2,2,2,2,2,1,1,0,0,2,0,0,1,2,2,0,0,0,0,0,0,0,0,2
2116,2.6666666666666665,1,1,1,1,1,2,1,0,0,1,0,2,0,0,1,2,0,1,1,1,1,1,1,1,1,1
2117,4.447368421052632,3,0,2,2,0,0,0,1,1,2,0,0,2,2,1,0,2,0,0,0,0,0,0,2,0,0
2118,3.0,0,1,1,1,1,1,1,0,0,1,1,1,4,1,1,1,0,1,1,1,1,1,1,1,1,1
2119,3.515151515151515,1,2,2,1,1,2,0,1,1,2,0,0,0,0,2,2,1,1,1,1,1,1,1,1,1,1
2120,3.597122302158273,3,2,2,2,2,2,0,1,1,2,0,2,1,0,1,2,1,0,0,0,0,0,0,2,0,0
2121,4.375,0,1,1,1,1,1,1,0,0,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1
2122,3.6857142857142855,1,2,2,2,0,2,2,1,1,2,0,2,0,0,1,2,2,0,0,0,0,2,0,0,0,2
2123,3.71900826446281,1,2,2,2,0,2,0,1,1,0,0,2,1,0,1,2,2,0,0,0,0,0,0,0,0,2
2124,4.519061583577713,1,2,2,2,0,2,0,1,1,0,0,2,0,2,1,2,1,0,0,0,0,0,0,0,0,2
2125,4.25,1,2,2,0,1,2,2,0,1,0,0,2,1,0,2,2,1,0,0,0,0,0,0,0,0,0
2126,3.1875,1,0,2,2,0,2,0,1,1,0,0,2,0,0,1,2,2,0,0,0,0,0,0,0,0,2
2127,3.72,3,0,2,2,0,2,2,1,1,2,0,2,1,0,1,0,2,0,0,0,0,0,0,0,0,2
2128,3.3450184501845017,3,2,2,2,2,2,2,1,1,2,0,2,1,2,1,2,2,0,0,0,0,0,0,0,0,2
2129,3.5833333333333335,3,2,2,2,2,0,2,1,1,0,0,2,1,0,1,2,1,0,0,0,0,0,0,0,0,2
2130,4.8,2,1,1,0,2,2,0,3,1,2,1,2,1,2,2,1,0,1,1,1,1,1,1,1,1,1
2131,3.5403225806451615,3,2,1,2,0,2,0,1,1,0,0,2,1,0,1,2,1,0,0,0,2,1,0,0,0,2
2132,4.086538461538462,1,2,2,2,2,2,2,3,1,2,0,2,1,0,2,2,2,0,0,0,0,0,0,0,0,2
2133,5.0,0,1,1,1,1,1,1,0,0,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1
2134,4.25,2,2,1,2,0,2,0,3,1,2,0,2,1,0,2,2,1,0,0,0,0,1,0,0,0,0
2135,2.75,1,1,1,2,0,2,0,1,1,0,0,0,0,0,1,2,1,0,0,0,1,1,0,0,0,0
2136,2.5,0,1,2,1,1,0,2,0,1,2,0,0,0,1,1,2,0,1,1,1,1,1,1,1,1,1
2137,3.211480362537764,3,2,2,2,2,2,2,1,1,2,0,2,1,0,2,2,1,0,0,0,0,0,0,0,0,2
2138,3.75,1,1,2,0,1,2,0,3,1,1,0,2,1,0,0,2,2,0,0,0,0,0,0,0,0,0
2139,3.6,0,0,1,0,2,2,0,1,1,0,0,2,1,2,2,2,1,0,0,0,0,0,0,0,0,0
2140,2.8484848484848486,1,2,2,2,0,2,0,1,1,0,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,2
2141,3.2666666666666666,1,0,2,2,0,2,0,1,1,0,0,2,0,0,1,2,2,0,0,0,0,0,0,0,0,0
2142,2.5609756097560976,1,2,2,2,2,2,0,3,1,2,0,2,0,0,1,2,1,1,1,1,1,1,1,1,1,1
2143,4.0,2,2,1,2,2,0,2,1,1,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0
2144,3.4684684684684686,3,2,1,2,2,0,0,1,1,2,2,2,1,2,2,2,2,0,0,0,0,0,0,0,0,2
2145,2.8,1,2,2,2,2,2,0,1,1,0,0,2,1,0,1,2,2,0,0,0,0,0,0,0,0,2
2146,2.2857142857142856,1,2,1,1,1,1,2,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
2147,2.740740740740741,3,2,1,2,2,2,2,1,1,0,0,2,1,2,1,2,1,0,0,0,0,1,0,0,0,0
2148,3.9194458696767573,3,2,2,2,0,2,2,1,1,0,0,2,1,0,1,2,2,0,0,0,0,0,0,0,0,2
2149,4.531531531531532,1,2,2,2,2,2,0,1,1,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2
2150,3.5338983050847457,3,2,2,2,2,2,0,1,1,2,2,2,1,2,2,2,2,0,0,0,0,0,0,2,0,2
2151,3.5789473684210527,1,2,2,2,2,0,2,2,1,2,2,2,1,2,2,2,1,0,0,0,0,0,0,2,0,2
2152,3.4583333333333335,3,2,1,2,0,2,2,1,1,2,0,2,1,0,1,2,1,0,0,0,0,0,0,0,0,2
2153,3.857142857142857,0,1,1,1,2,0,1,0,0,1,1,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0
2154,3.8983870967741936,3,2,2,2,2,2,2,1,1,0,0,2,1,0,1,2,1,0,0,0,0,0,0,0,0,2
2155,3.96,3,2,2,0,1,2,2,1,1,2,0,2,0,0,1,2,2,0,0,0,0,0,0,0,0,0
2156,3.0583941605839415,1,2,2,2,0,2,0,1,1,0,0,2,0,0,1,2,2,0,0,0,0,0,0,0,0,2
2157,4.249122807017544,1,2,1,2,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,2
2158,3.62015503875969,1,2,1,2,2,2,2,1,1,0,0,2,1,0,1,2,2,0,0,0,0,0,0,0,0,2
2159,3.204081632653061,1,2,2,2,2,2,0,1,1,2,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,2
2160,3.0,0,2,1,0,0,2,0,1,1,0,1,2,0,2,1,2,2,0,0,0,0,0,0,0,0,0
2161,4.244186046511628,3,2,2,2,2,2,2,1,1,2,0,2,1,2,2,2,1,0,0,0,0,0,0,2,0,2
2162,2.6,2,0,2,1,1,0,2,1,1,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0
2163,3.8647887323943664,3,2,1,2,0,0,0,1,1,0,0,2,1,2,2,0,2,0,0,0,0,0,0,2,0,0
2164,3.466666666666667,1,2,2,2,0,2,0,1,1,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,2
2165,3.8011363636363638,1,2,2,2,0,2,2,1,1,0,2,2,1,0,0,2,1,0,0,0,0,0,0,0,0,2
2166,2.9347826086956523,3,0,2,2,0,2,2,1,1,0,0,2,1,0,1,2,2,0,0,0,0,0,0,0,0,2
2167,2.8333333333333335,0,1,1,1,1,2,1,1,1,0,1,0,1,0,2,2,0,1,1,1,1,1,1,1,1,1
2168,2.702127659574468,3,2,2,2,2,2,2,1,1,2,0,2,1,2,1,2,1,0,0,0,0,0,0,0,0,2
2169,4.216216216216216,0,2,2,2,2,1,1,0,0,2,1,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1
2170,3.7142857142857144,1,2,2,0,0,2,0,1,1,2,0,2,1,0,2,2,1,0,0,0,0,0,0,0,0,2
2171,4.0,1,2,2,2,1,1,0,0,0,2,0,1,0,2,2,2,1,1,1,1,1,1,1,1,1,1
2172,4.138075313807532,2,2,2,2,2,2,0,1,1,2,2,2,1,2,1,2,1,0,0,0,0,0,0,2,0,2
2173,3.6243093922651934,3,2,2,2,0,0,2,2,1,2,0,2,1,2,1,2,2,0,0,0,0,0,0,0,0,2
2174,4.666666666666667,1,2,2,0,2,2,2,1,1,0,0,2,0,0,0,2,1,0,0,0,2,0,0,0,0,0
2175,3.5060975609756095,1,2,2,2,2,2,2,1,1,2,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,2
2176,3.6666666666666665,0,1,2,1,2,1,1,0,1,1,1,1,4,0,1,2,0,1,1,1,1,1,1,1,1,1
2177,3.918067226890756,1,2,2,0,0,2,0,1,1,2,0,2,0,0,2,2,2,0,0,0,0,0,0,0,0,2
2178,3.3333333333333335,3,0,1,2,1,2,0,0,1,0,0,2,1,2,2,2,1,0,0,0,0,1,0,0,0,0
2179,4.217391304347826,1,2,2,2,2,2,0,1,1,2,0,0,1,0,1,2,1,0,0,0,0,0,0,2,0,2
2180,4.142857142857143,3,0,1,2,0,2,0,1,1,2,0,2,2,2,2,0,1,0,0,0,0,0,0,2,0,0
2181,4.121951219512195,1,2,2,0,0,2,0,1,1,0,0,2,0,0,1,2,2,0,0,0,0,0,0,0,0,0
2182,2.981132075471698,1,0,2,2,2,2,2,3,1,0,2,2,0,2,2,2,1,0,0,0,0,0,0,0,0,2
2183,3.4408602150537635,3,2,2,2,0,2,0,1,1,0,2,0,1,2,2,2,2,0,0,0,0,0,0,2,0,0
2184,3.9236276849642007,3,2,2,2,2,2,2,1,1,2,0,2,1,2,2,2,1,0,0,2,0,0,0,0,0,0
2185,3.811320754716981,3,2,1,2,0,2,2,1,1,0,0,2,1,0,2,2,1,0,0,0,0,0,0,0,0,2
2186,2.65,1,2,2,2,0,2,0,1,1,0,0,2,0,0,1,2,2,0,0,0,0,0,0,0,0,0
2187,3.75,3,2,1,2,2,1,2,2,0,2,0,2,1,2,2,2,1,0,0,0,0,0,0,0,0,0
2188,3.7383177570093458,3,2,2,2,2,2,2,1,1,2,0,2,1,2,2,2,1,0,0,0,0,0,0,0,0,2
2189,1.8,1,2,2,2,1,2,0,1,1,0,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0
2190,4.0,0,1,2,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2191,4.090909090909091,1,2,1,1,1,2,0,1,1,2,2,2,1,2,2,2,1,0,0,0,0,0,0,0,0,0
2192,3.203045685279188,1,2,2,2,0,2,0,1,1,2,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,2
2193,1.6666666666666667,1,2,1,1,0,2,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,2
2194,3.8,3,2,1,0,2,2,2,1,1,2,2,2,0,2,2,2,1,0,0,0,0,1,0,0,0,0
2195,3.707317073170732,3,0,1,2,0,0,0,2,2,0,0,2,2,2,2,0,2,0,0,0,0,0,0,2,2,0
2196,3.9852579852579852,3,2,2,2,2,2,2,1,1,2,0,2,1,0,1,2,1,0,0,0,0,0,0,0,0,2
2197,3.357142857142857,2,2,1,0,2,2,0,2,1,0,2,2,1,0,0,2,0,0,0,0,0,1,0,0,0,0
2198,3.581818181818182,3,2,2,2,2,2,2,1,1,2,0,2,1,2,2,2,1,0,0,0,0,0,0,2,0,2
2199,3.6432432432432433,1,0,2,2,0,2,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2
2200,2.8333333333333335,0,1,2,1,1,1,1,0,0,1,1,1,4,1,1,2,0,1,1,1,1,1,1,1,1,1
2201,3.307336417713153,3,0,2,2,2,0,2,1,1,2,0,2,1,2,2,2,1,0,0,0,0,0,0,0,0,2
2202,4.0,1,0,2,2,2,2,2,1,1,0,0,2,0,2,2,2,1,0,0,0,0,0,0,0,0,2
2203,2.1,0,2,2,0,1,2,2,1,1,0,0,2,1,0,1,2,0,1,1,1,1,1,1,1,1,1
2204,3.767857142857143,1,0,2,2,0,2,0,1,1,2,0,0,1,0,1,2,1,0,0,0,0,0,2,0,0,0
2205,3.7524752475247523,3,2,2,2,0,0,0,1,1,2,0,2,1,2,2,2,1,0,0,0,0,0,0,2,0,0
2206,4.1080277502477704,3,2,2,2,2,2,2,1,1,2,0,2,1,0,1,2,1,0,0,0,0,0,0,0,0,2
2207,3.75,0,2,1,1,1,2,0,0,1,1,2,2,2,2,1,2,0,0,0,0,0,1,0,0,0,0
2208,3.8875,3,2,2,2,0,2,2,1,1,2,0,2,1,0,2,2,1,0,0,0,0,0,0,2,0,2
2209,2.142857142857143,1,2,2,0,1,2,0,1,1,0,0,2,1,0,1,2,1,0,0,0,0,0,0,0,0,0
2210,3.2432432432432434,1,0,2,2,2,2,0,1,1,2,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,2
2211,2.1481481481481484,1,2,2,1,2,2,0,1,1,0,0,2,0,0,1,2,2,0,0,0,0,0,0,0,0,0
2212,2.75,1,2,2,0,1,2,0,3,1,0,0,2,0,0,1,2,2,0,0,0,0,0,0,0,0,0
2213,3.267857142857143,1,2,1,0,1,2,2,3,1,0,0,2,1,0,1,2,0,0,0,0,0,1,0,0,0,2
2214,3.1,2,2,1,0,0,2,0,1,1,0,0,2,1,2,1,2,1,0,0,0,0,0,0,0,0,2
2215,3.5,0,1,2,1,2,0,1,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
2216,2.625,1,2,2,2,0,2,2,1,1,0,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0
2217,3.2857142857142856,2,2,2,2,2,2,2,1,1,0,0,2,0,2,1,2,1,0,0,0,0,0,0,0,0,2
2218,3.1639344262295084,3,2,1,2,0,2,2,1,1,2,0,2,1,2,1,2,1,0,0,0,0,0,0,0,0,2
2219,5.0,1,2,2,2,2,1,2,0,0,2,0,1,4,0,0,2,1,0,0,0,0,0,0,0,0,0
2220,4.0,2,2,1,2,0,2,2,1,1,0,0,2,1,0,1,2,2,0,0,0,0,0,0,0,0,2
2221,3.1904761904761907,3,2,1,2,2,2,2,0,1,2,0,2,1,2,2,2,1,0,0,0,0,0,0,0,0,0
2222,3.380952380952381,3,2,1,2,1,2,0,1,1,2,0,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1
2223,2.125,3,1,1,0,1,2,0,2,1,0,0,2,1,2,1,0,2,1,1,1,1,1,1,1,1,1
2224,3.66,1,2,2,2,0,2,0,1,1,2,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,2
2225,3.9714285714285715,2,2,2,2,2,2,0,1,1,2,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,2
2226,3.793103448275862,3,0,1,2,0,2,0,3,1,0,0,2,2,2,2,2,1,0,0,0,0,1,0,2,2,0
2227,2.3333333333333335,0,1,1,0,1,2,2,0,1,0,0,2,0,0,1,2,1,0,0,0,0,1,0,0,0,0
2228,3.4285714285714284,3,0,1,2,2,2,2,1,1,0,0,2,2,2,2,2,1,0,0,0,0,1,0,0,0,2
2229,2.787878787878788,2,2,1,2,2,2,0,1,1,0,0,2,1,2,2,2,1,0,0,0,0,0,0,0,0,2
2230,3.125,0,1,1,1,1,1,1,0,1,0,1,2,0,0,1,1,0,1,1,1,1,1,1,1,1,1
2231,3.230769230769231,1,2,2,0,0,2,2,4,1,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
2232,3.4,0,1,2,1,1,2,1,0,1,0,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0
2233,3.0,1,0,2,2,0,2,0,1,1,0,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,2
2234,2.6666666666666665,1,1,2,0,1,2,1,0,1,2,0,2,0,0,1,2,0,1,1,1,1,1,1,1,1,1
2235,2.3516483516483517,1,2,2,2,0,2,0,1,1,0,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0
2236,3.5641025641025643,3,2,2,2,2,2,2,1,1,2,2,2,0,0,1,2,1,0,0,0,0,0,0,0,0,2
2237,3.6666666666666665,0,1,1,1,2,1,1,0,1,1,0,2,4,0,1,2,0,1,1,1,1,1,1,1,1,1
2238,3.6881720430107525,1,2,2,2,2,2,2,1,1,2,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,2
2239,3.54251012145749,2,2,2,2,2,2,2,1,1,0,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,2
2240,3.3529411764705883,0,1,2,1,1,1,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2241,2.744186046511628,1,0,2,2,0,2,0,1,1,0,0,2,0,0,1,2,2,0,0,0,0,0,0,0,0,2
2242,3.409090909090909,1,2,2,2,0,2,0,3,1,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
2243,3.586206896551724,1,0,2,2,0,2,2,0,1,0,0,2,0,0,1,2,2,0,0,0,0,2,0,0,0,0
2244,3.076923076923077,0,2,1,0,1,2,2,0,1,2,0,2,2,2,1,2,3,1,1,1,1,1,1,1,1,1
2245,1.8,0,2,2,1,1,2,1,0,1,1,0,2,0,0,1,2,0,1,1,1,1,1,1,1,1,1
2246,3.8947368421052633,0,1,1,0,1,2,2,0,1,0,0,2,0,0,1,2,1,0,0,0,0,1,0,0,0,0
2247,2.2857142857142856,0,1,1,1,1,2,1,0,0,1,1,1,4,1,1,2,0,1,1,1,1,1,1,1,1,1
2248,3.2916666666666665,2,1,2,2,0,2,0,3,1,0,0,2,0,2,2,2,2,0,0,0,0,0,0,0,0,2
2249,3.6923076923076925,3,2,1,2,1,2,2,1,1,2,0,2,1,2,2,2,2,0,0,0,0,0,0,0,0,2
2250,3.8,1,2,2,0,2,2,2,3,1,2,2,2,0,0,1,2,1,1,1,1,1,1,1,1,1,1
2251,3.668965517241379,3,2,2,2,2,2,2,1,1,0,2,2,1,0,1,2,2,0,0,0,0,0,0,0,0,2
2252,3.6,1,2,2,0,1,2,2,0,1,0,0,2,1,0,1,2,1,0,0,0,0,0,0,0,0,0
2253,4.1490066225165565,1,2,2,2,0,2,0,1,1,2,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,2
2254,3.3333333333333335,1,2,2,2,0,2,2,1,1,2,0,2,0,0,1,2,2,0,0,0,0,0,0,0,0,2
2255,1.5,0,2,2,1,0,2,0,0,1,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0
2256,3.2857142857142856,0,1,1,1,1,2,1,0,0,1,1,2,1,0,1,2,0,1,1,1,1,1,1,1,1,1
2257,3.7232704402515724,3,0,2,2,2,0,2,1,1,2,0,2,1,2,1,2,1,0,2,0,0,0,0,0,0,0
2258,3.5714285714285716,1,2,2,0,1,2,0,1,1,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0
2259,4.209876543209877,3,2,1,2,0,0,2,1,1,2,2,2,1,2,2,2,1,0,0,0,0,1,0,0,0,2
2260,2.857142857142857,0,1,1,1,1,2,2,0,1,0,0,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0
2261,4.365853658536586,1,2,2,2,2,2,0,1,1,0,0,2,1,0,1,2,2,0,0,0,0,0,0,0,0,2
2262,2.5833333333333335,1,2,2,2,2,2,0,1,1,2,2,2,1,0,1,2,1,0,0,0,0,0,0,0,0,0
2263,2.3564356435643563,3,0,2,2,0,2,0,1,1,0,0,2,1,0,1,2,1,0,0,0,0,0,0,0,0,2
2264,3.5846833578792343,3,2,2,2,2,2,2,1,1,2,0,2,1,2,2,2,2,0,0,0,0,0,0,0,0,2
2265,4.362118126272913,3,0,2,2,2,2,2,1,1,2,0,2,1,2,2,2,1,0,0,0,0,0,2,2,0,2
2266,3.206896551724138,3,2,2,2,1,2,2,1,1,2,0,2,1,2,1,2,1,0,0,0,0,0,0,0,0,2
2267,4.6923076923076925,0,0,2,1,2,1,1,0,0,0,1,1,0,1,1,2,2,1,1,1,1,1,1,1,1,1
2268,3.6042780748663104,1,2,2,2,2,2,2,1,1,2,0,2,0,0,2,2,1,0,0,0,0,0,0,0,0,2
2269,4.131396957123099,3,2,2,2,2,2,0,1,1,2,0,2,1,0,1,2,1,0,0,0,0,0,0,0,0,2
2270,3.6666666666666665,2,2,1,2,2,0,0,1,1,2,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0
2271,3.473684210526316,1,2,2,2,0,2,0,1,1,2,0,2,1,0,1,2,2,0,0,0,2,0,0,0,0,2
2272,3.590909090909091,3,2,1,2,1,0,2,1,1,2,1,2,1,2,1,1,0,0,0,0,0,1,0,0,0,0
2273,4.206896551724138,3,2,1,2,2,2,2,3,1,0,0,2,0,2,2,2,1,0,0,0,0,1,0,0,0,2
2274,4.181818181818182,1,0,2,2,1,2,0,1,1,2,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,2
2275,3.5217391304347827,1,0,2,2,2,2,2,3,1,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,0,2
2276,4.461538461538462,1,2,2,0,2,2,2,1,1,2,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0
2277,3.319095477386935,3,2,2,2,2,2,2,1,1,2,0,2,1,2,1,2,1,0,0,0,0,0,0,0,0,2
2278,3.0,0,1,1,1,1,2,1,0,0,1,0,0,4,0,1,1,0,1,1,1,1,1,1,1,1,1
2279,2.7551020408163267,1,2,2,2,0,2,0,1,1,0,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,2
2280,3.6,3,2,2,2,2,0,0,3,1,2,0,2,1,2,2,0,1,0,0,0,0,0,0,0,0,0
2281,2.8181818181818183,3,2,1,2,2,0,2,4,1,2,2,2,1,2,2,2,1,0,0,0,0,0,0,0,0,0
2282,4.3108108108108105,1,2,2,0,2,2,0,1,1,2,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,2
2283,3.4444444444444446,3,2,1,2,0,2,2,1,1,2,0,2,1,0,1,2,2,0,0,0,0,0,0,0,0,2
2284,3.5,0,2,1,0,1,2,1,0,1,0,0,2,0,0,1,2,1,1,1,1,1,1,1,1,1,1
2285,3.4545454545454546,3,2,1,0,2,2,2,3,1,2,0,2,1,2,2,2,2,2,0,0,0,0,0,0,0,0
2286,3.9450549450549453,3,2,2,2,2,0,2,0,1,0,0,2,1,0,2,2,1,0,0,0,0,0,0,2,0,2
2287,4.078947368421052,1,2,2,2,2,2,0,1,1,2,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,2
2288,3.506666666666667,1,2,2,2,0,2,0,1,1,2,0,2,1,0,1,2,1,0,0,0,0,0,0,0,0,2
2289,4.619469026548672,2,2,2,2,2,2,0,1,1,2,0,2,0,2,0,2,1,0,0,0,0,0,0,0,0,2
2290,3.611111111111111,3,2,1,2,1,2,2,3,1,2,0,2,1,2,2,2,1,0,0,0,0,1,0,0,0,0
2291,3.4285714285714284,1,2,2,0,2,2,2,1,1,2,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0
2292,3.0,0,1,1,1,1,2,1,3,0,1,1,2,1,1,1,2,0,1,1,1,1,1,1,1,1,1
2293,4.038461538461538,1,2,2,2,0,2,0,3,1,0,0,2,0,2,1,2,1,0,0,0,0,0,0,0,0,2
2294,4.1890201528839475,3,2,2,2,0,2,2,1,1,2,0,2,1,0,1,0,2,0,0,0,0,0,0,2,0,0
2295,3.75,0,1,1,1,1,0,0,1,1,2,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0
2296,3.5625,0,2,1,0,2,0,0,0,0,0,0,2,1,0,1,2,1,0,0,0,0,1,0,0,0,0
2297,3.3636363636363638,1,2,2,0,0,2,0,1,1,0,0,2,0,0,1,2,2,0,0,0,0,0,0,0,0,2
2298,3.1,0,2,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2299,2.9358974358974357,1,2,2,2,0,2,0,1,1,0,0,2,0,0,2,2,1,0,0,0,0,0,0,0,0,2
